0.2,0.37,0.21,0.83,0.17,0.34,0.72,0.24
0.41,0.19,0.36,0.92,0.32,0.49,0.53,0.41
0.23,0.0,0.42,0.79,0.14,0.49,0.99,0.31
0.49,0.41,0.17,0.5,0.26,0.42,0.6699999999999999,0.05
0.0,0.41,0.0,0.78,0.48,0.1,0.52,0.1
0.39,0.05,0.5,0.81,0.06,0.24,0.53,0.29
0.48,0.13,0.15,0.5,0.34,0.31,0.55,0.38
0.32,0.05,0.25,0.54,0.27,0.18,0.79,0.36
0.03,0.06,0.37,0.56,0.11,0.31,0.91,0.02
0.12,0.5,0.29,0.9299999999999999,0.04,0.28,0.92,0.23
0.14,0.2,0.23,0.54,0.45,0.44,0.97,0.22
0.4,0.2,0.36,0.81,0.22,0.02,0.6,0.07
0.14,0.4,0.29,0.89,0.44,0.43,0.71,0.11
0.45,0.29,0.3,0.53,0.26,0.06,0.78,0.1
0.39,0.12,0.23,0.99,0.4,0.42,0.77,0.38
0.17,0.31,0.22,0.62,0.2,0.07,0.75,0.26
0.15,0.21,0.19,0.98,0.04,0.19,0.6799999999999999,0.24
0.5,0.46,0.2,0.77,0.07,0.27,0.9299999999999999,0.45
0.49,0.25,0.2,0.73,0.01,0.08,0.6799999999999999,0.47
0.47,0.24,0.07,0.5900000000000001,0.39,0.21,0.88,0.3
0.16,0.39,0.46,0.75,0.02,0.06,0.76,0.46
0.33,0.24,0.42,0.62,0.41,0.26,0.9,0.32
0.44,0.24,0.15,0.69,0.42,0.02,0.95,0.08
0.31,0.27,0.02,0.84,0.0,0.41,0.98,0.18
0.3,0.35,0.09,0.5700000000000001,0.5,0.02,0.5,0.35
0.34,0.37,0.44,0.76,0.43,0.36,0.52,0.07
0.25,0.44,0.02,0.63,0.12,0.09,0.86,0.19
0.28,0.3,0.44,0.6799999999999999,0.17,0.22,0.98,0.08
0.2,0.41,0.39,0.71,0.19,0.11,0.76,0.4
0.01,0.39,0.07,0.5,0.42,0.3,0.5900000000000001,0.2
0.08,0.01,0.44,0.76,0.28,0.12,0.81,0.37
0.05,0.09,0.49,0.6,0.13,0.42,0.87,0.15
0.48,0.17,0.22,0.9,0.2,0.44,0.75,0.32
0.05,0.17,0.12,0.89,0.45,0.03,0.7,0.01
0.04,0.05,0.38,0.74,0.13,0.02,0.89,0.18
0.04,0.21,0.07,0.63,0.42,0.32,0.73,0.19
0.07,0.42,0.35,0.6699999999999999,0.02,0.32,0.71,0.0
0.11,0.19,0.43,0.8,0.06,0.35,0.86,0.2
0.06,0.17,0.22,0.88,0.01,0.21,0.72,0.25
0.03,0.07,0.14,0.72,0.08,0.34,1.0,0.21
0.29,0.14,0.14,0.92,0.08,0.33,0.96,0.2
0.15,0.5,0.0,0.8,0.37,0.33,0.88,0.34
0.43,0.02,0.18,0.92,0.41,0.47,0.79,0.06
0.28,0.13,0.14,0.61,0.03,0.14,0.98,0.19
0.33,0.46,0.31,0.86,0.12,0.35,0.63,0.39
0.39,0.28,0.25,0.86,0.26,0.07,0.95,0.16
0.05,0.42,0.43,0.78,0.03,0.03,0.75,0.1
0.2,0.2,0.25,0.64,0.16,0.06,0.78,0.15
0.06,0.05,0.0,0.87,0.3,0.1,0.69,0.43
0.08,0.02,0.26,0.84,0.29,0.14,0.85,0.31
0.02,0.49,0.08,0.5,0.14,0.35,0.92,0.4
0.04,0.49,0.44,0.92,0.04,0.08,0.77,0.49
0.15,0.27,0.15,0.87,0.34,0.04,0.51,0.02
0.21,0.03,0.03,0.91,0.35,0.34,0.64,0.21
0.35,0.34,0.41,0.5800000000000001,0.02,0.0,0.84,0.11
0.42,0.35,0.45,0.91,0.36,0.44,0.51,0.32
0.29,0.3,0.23,0.65,0.28,0.49,0.76,0.33
0.08,0.27,0.26,0.5,0.02,0.26,0.88,0.39
0.11,0.47,0.48,0.88,0.03,0.26,1.0,0.42
0.38,0.21,0.04,0.5900000000000001,0.39,0.41,0.65,0.49
0.08,0.4,0.27,0.64,0.15,0.47,0.96,0.3
0.33,0.17,0.01,0.9299999999999999,0.2,0.39,0.76,0.41
0.45,0.13,0.06,0.63,0.06,0.35,0.6599999999999999,0.25
0.47,0.18,0.06,0.6799999999999999,0.11,0.05,0.73,0.14
0.17,0.21,0.26,0.87,0.35,0.42,0.75,0.21
0.01,0.01,0.37,0.65,0.43,0.49,0.96,0.45
0.13,0.33,0.03,0.76,0.18,0.25,0.6,0.06
0.07,0.3,0.28,0.6699999999999999,0.07,0.41,0.99,0.12
0.41,0.34,0.01,0.55,0.12,0.13,0.89,0.3
0.34,0.33,0.35,0.5,0.09,0.16,0.86,0.01
0.03,0.16,0.08,0.74,0.41,0.01,0.61,0.46
0.14,0.34,0.41,1.0,0.36,0.44,0.5800000000000001,0.34
0.02,0.49,0.34,0.94,0.08,0.42,0.99,0.29
0.47,0.37,0.03,0.99,0.16,0.27,0.92,0.15
0.35,0.26,0.09,0.99,0.01,0.28,0.95,0.23
0.24,0.09,0.43,0.94,0.11,0.25,0.78,0.04
0.49,0.19,0.45,0.95,0.26,0.32,0.84,0.36
0.12,0.17,0.02,0.84,0.06,0.45,0.81,0.21
0.46,0.12,0.3,0.7,0.25,0.23,0.75,0.43
0.11,0.03,0.46,0.63,0.21,0.26,0.71,0.39
0.5,0.27,0.22,0.91,0.32,0.11,0.65,0.46
0.28,0.41,0.13,0.8200000000000001,0.46,0.02,0.55,0.26
0.05,0.07,0.27,0.99,0.1,0.46,1.0,0.35
0.11,0.46,0.05,0.54,0.23,0.25,0.86,0.39
0.27,0.45,0.37,0.9,0.45,0.38,0.91,0.33
0.29,0.13,0.44,0.7,0.02,0.42,0.88,0.23
0.36,0.29,0.29,0.84,0.21,0.34,0.85,0.37
0.45,0.12,0.43,0.64,0.36,0.38,0.78,0.34
0.46,0.14,0.26,0.69,0.24,0.47,0.76,0.28
0.26,0.43,0.03,0.96,0.11,0.43,0.91,0.14
0.11,0.48,0.41,0.98,0.47,0.4,0.71,0.24
0.37,0.04,0.15,0.76,0.17,0.17,0.6,0.32
0.04,0.23,0.31,0.85,0.29,0.11,0.74,0.14
0.15,0.38,0.27,0.5800000000000001,0.38,0.19,0.84,0.38
0.47,0.06,0.0,0.97,0.13,0.11,0.5700000000000001,0.21
0.47,0.02,0.41,0.91,0.3,0.3,0.9,0.36
0.1,0.06,0.21,0.96,0.01,0.11,0.55,0.08
0.41,0.21,0.29,0.9,0.11,0.31,0.71,0.33
0.23,0.46,0.47,0.7,0.12,0.14,0.7,0.24
0.49,0.14,0.35,0.91,0.27,0.48,0.74,0.35
