638,285,345,306,449,0.5684814453,-0.6965332031,0.8870849609
640,274,347,310,449,0.3529052734,-0.6094970703,0.9216308594
633,276,355,314,464,0.4547119141,-0.6331787109,0.8455810547
625,278,336,318,466,0.4362792969,-0.4904785156,0.8072509766
620,290,376,335,468,0.5706787109,-0.4880371094,0.8703613281
638,297,362,316,467,0.4879150391,-0.3881835938,0.8009033203
639,296,360,324,466,0.4979248047,-0.4206542969,0.8813476562
638,294,377,328,478,0.5416259766,-0.3750000000,0.8459472656
630,278,368,338,474,0.4948730469,-0.3134765625,0.8458251953
632,290,352,307,461,0.4753417969,-0.4304199219,0.7564697266
